Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,duration,duration_formatted,Found
54987715,2022-08-01 15:33:04,2022-08-02 06:48:46,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10029.0,153 EAST  103 STREET,153 EAST  103 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  103 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:48:46 AM,11 MANHATTAN,1016310024.0,MANHATTAN,998829.0,227167.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.790185035781725,-73.94735031042985,"(40.790185035781725, -73.94735031042985)",12426.0,7.0,4.0,35.0,14.0,15.261666666666668,0 days 15 hours 15 minutes 42 seconds,0.0
54983961,2022-08-01 15:32:27,2022-08-04 08:16:08,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10036.0,6 AVENUE,6 AVENUE,6 AVENUE,WEST   41 STREET,6 AVENUE,WEST   41 STREET,INTERSECTION,,,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/04/2022 08:16:13 AM,05 MANHATTAN,,MANHATTAN,988518.0,214044.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75417682536676,-73.98459514409517,"(40.75417682536676, -73.98459514409517)",13094.0,11.0,4.0,51.0,8.0,64.72805555555556,2 days 16 hours 43 minutes 41 seconds,1.0
54985169,2022-08-01 15:13:30,2022-08-02 14:15:21,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10027.0,500 RIVERSIDE DRIVE,500 RIVERSIDE DRIVE,WEST 122 STREET,TIEMANN PLACE,WEST  122 STREET,TIEMANN PLACE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 02:15:21 PM,09 MANHATTAN,1019940057.0,MANHATTAN,994637.0,236044.0,MOBILE,,MANHATTAN,,,,,,,,40.8145558865743,-73.96247530218677,"(40.8145558865743, -73.96247530218677)",12421.0,37.0,4.0,23.0,17.0,23.030833333333334,0 days 23 hours 1 minutes 51 seconds,0.0
54986409,2022-08-01 15:02:21,2022-08-24 09:55:34,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10019.0,853 7 AVENUE,853 7 AVENUE,WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",08/24/2022 09:55:39 AM,05 MANHATTAN,1010070061.0,MANHATTAN,989481.0,217628.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76401347057761,-73.98111651763126,"(40.76401347057761, -73.98111651763126)",12081.0,11.0,4.0,51.0,10.0,546.8869444444445,22 days 18 hours 53 minutes 13 seconds,0.0
54988897,2022-08-01 15:00:52,2022-08-02 08:10:06,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11216.0,41 MACON STREET,41 MACON STREET,NOSTRAND AVENUE,VERONA PLACE,NOSTRAND AVENUE,VERONA PLACE,ADDRESS,BROOKLYN,MACON STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/02/2022 08:10:10 AM,03 BROOKLYN,3018440001.0,BROOKLYN,998328.0,187436.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68113409180136,-73.94924272922815,"(40.681134091801354, -73.94924272922815)",17618.0,69.0,2.0,49.0,51.0,17.15388888888889,0 days 17 hours 9 minutes 14 seconds,1.0
54987666,2022-08-01 14:56:29,2022-08-01 17:46:17,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019.0,828 8 AVENUE,828 8 AVENUE,WEST 49 STREET,WEST 50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/01/2022 05:46:17 PM,05 MANHATTAN,1010210001.0,MANHATTAN,988083.0,216964.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7621916782625,-73.98616356186267,"(40.762191678262504, -73.98616356186267)",12081.0,11.0,4.0,10.0,10.0,2.83,0 days 2 hours 49 minutes 48 seconds,0.0
54987703,2022-08-01 14:49:03,2022-08-02 06:48:59,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023.0,1845B BROADWAY,1845B BROADWAY,PO CALABRESE AND PO KEEGAN PLAZA,WEST 61 STREET,PO CALABRESE AND PO KEEGAN PLAZA,WEST   61 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:48:59 AM,07 MANHATTAN,1011130018.0,MANHATTAN,989204.0,219542.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7692670643196,-73.98211505425199,"(40.7692670643196, -73.98211505425199)",12420.0,20.0,4.0,10.0,12.0,15.998888888888889,0 days 15 hours 59 minutes 56 seconds,0.0
54981562,2022-08-01 14:46:30,2022-08-03 05:50:28,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,"7th Avenue, West 54th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States","7th Avenue, West 54th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/03/2022 05:50:28 AM,Unspecified MANHATTAN,,MANHATTAN,989336.0,217208.0,MOBILE,Unspecified,MANHATTAN,,,,D,,,Mezzanine,40.76286076343741,-73.98164027353906,"(40.76286076343741, -73.98164027353906)",12081.0,11.0,4.0,51.0,10.0,39.06611111111111,1 days 15 hours 3 minutes 58 seconds,0.0
54985143,2022-08-01 14:41:46,2022-08-01 20:33:48,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11375.0,118-15 QUEENS BOULEVARD,118-15 QUEENS BOULEVARD,78 AVENUE,78 CRESCENT,78 AVENUE,78 CRESCENT,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/01/2022 08:33:48 PM,06 QUEENS,4022700013.0,QUEENS,1030814.0,199809.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71498375249364,-73.8320313141703,"(40.71498375249364, -73.8320313141703)",14786.0,40.0,3.0,28.0,70.0,5.867222222222222,0 days 5 hours 52 minutes 2 seconds,1.0
54988883,2022-08-01 14:39:48,2022-08-01 18:04:35,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10009.0,500 EAST   13 STREET,500 EAST   13 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 06:04:38 PM,03 MANHATTAN,1004060008.0,MANHATTAN,989573.0,205122.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72968758705762,-73.98079430334568,"(40.72968758705762, -73.98079430334568)",11729.0,70.0,4.0,50.0,5.0,3.413055555555556,0 days 3 hours 24 minutes 47 seconds,1.0
54986424,2022-08-01 14:35:10,2022-08-02 06:45:29,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,11230.0,1523 AVENUE P,1523 AVENUE P,BRIGHTON LINE,EAST 16 STREET,BRIGHTON LINE,EAST   16 STREET,ADDRESS,BROOKLYN,AVENUE P,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:45:29 AM,14 BROOKLYN,3067620046.0,BROOKLYN,995920.0,161693.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61047862728424,-73.95796914212112,"(40.61047862728424, -73.95796914212112)",13513.0,60.0,2.0,15.0,43.0,16.171944444444446,0 days 16 hours 10 minutes 19 seconds,0.0
54985142,2022-08-01 14:32:12,2022-08-01 15:12:23,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11223.0,394 AVENUE P,394 AVENUE P,MCDONALD AVENUE,EAST 2 STREET,MCDONALD AVENUE,EAST    2 STREET,ADDRESS,BROOKLYN,AVENUE P,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/01/2022 03:12:23 PM,15 BROOKLYN,3066330001.0,BROOKLYN,991793.0,161089.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60882524555159,-73.97283368448589,"(40.608825245551586, -73.97283368448589)",18183.0,32.0,2.0,18.0,36.0,0.6697222222222222,0 days 0 hours 40 minutes 11 seconds,
54980364,2022-08-01 14:23:24,2022-08-02 09:06:47,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,"175th Street, Fort Washington Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10033, United States","175th Street, Fort Washington Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10033, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 09:06:47 AM,Unspecified MANHATTAN,,MANHATTAN,1000931.0,248010.0,MOBILE,Unspecified,MANHATTAN,,,,A,,,Mezzanine,40.847389472342215,-73.93970747268665,"(40.847389472342215, -73.93970747268665)",13091.0,47.0,4.0,39.0,21.0,18.723055555555558,0 days 18 hours 43 minutes 23 seconds,0.0
54980325,2022-08-01 14:17:02,2022-08-02 06:49:57,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10018.0,268 WEST   39 STREET,268 WEST   39 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   39 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:49:57 AM,05 MANHATTAN,1007880078.0,MANHATTAN,986980.0,214302.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7548855784197,-73.99014627367417,"(40.7548855784197, -73.99014627367417)",12080.0,11.0,4.0,10.0,8.0,16.548611111111114,0 days 16 hours 32 minutes 55 seconds,0.0
54985140,2022-08-01 14:16:51,2022-08-02 06:49:30,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,11222.0,81 FRANKLIN STREET,81 FRANKLIN STREET,NOBLE STREET,MILTON STREET,NOBLE STREET,MILTON STREET,ADDRESS,BROOKLYN,FRANKLIN STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/02/2022 06:49:30 AM,01 BROOKLYN,3025650014.0,BROOKLYN,996060.0,204715.0,ONLINE,American Playground,BROOKLYN,,,,,,,,40.728564189087386,-73.95738954332187,"(40.728564189087386, -73.95738954332187)",18182.0,36.0,2.0,38.0,57.0,16.54416666666667,0 days 16 hours 32 minutes 39 seconds,1.0
54987683,2022-08-01 14:14:50,2022-08-02 08:11:29,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11238.0,1072 ATLANTIC AVENUE,1072 ATLANTIC AVENUE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/02/2022 08:11:35 AM,08 BROOKLYN,3011260013.0,BROOKLYN,995992.0,186909.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67969100356694,-73.95766593504875,"(40.67969100356694, -73.95766593504875)",13829.0,16.0,2.0,48.0,49.0,17.944166666666668,0 days 17 hours 56 minutes 39 seconds,1.0
54981555,2022-08-01 14:07:31,2022-08-01 14:24:25,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11216.0,22 HERKIMER PLACE,22 HERKIMER PLACE,PERRY PLACE,NOSTRAND AVENUE,PERRY PLACE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,HERKIMER PLACE,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/01/2022 02:24:25 PM,03 BROOKLYN,3018660009.0,BROOKLYN,997774.0,186669.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6790297148621,-73.95124167735528,"(40.6790297148621, -73.95124167735528)",17618.0,69.0,2.0,49.0,51.0,0.2816666666666667,0 days 0 hours 16 minutes 54 seconds,
54982744,2022-08-01 14:03:24,2022-08-01 15:12:08,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11201.0,192 AMITY STREET,192 AMITY STREET,CLINTON STREET,COURT STREET,CLINTON STREET,COURT STREET,ADDRESS,BROOKLYN,AMITY STREET,,Closed,,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",08/01/2022 03:12:08 PM,06 BROOKLYN,3002970024.0,BROOKLYN,986053.0,190113.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68849285669474,-73.9934986891716,"(40.68849285669474, -73.9934986891716)",16865.0,14.0,2.0,27.0,48.0,1.1455555555555557,0 days 1 hours 8 minutes 44 seconds,
54988893,2022-08-01 13:58:35,2022-08-23 15:46:10,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11216.0,1268 FULTON STREET,1268 FULTON STREET,ARLINGTON PLACE,NOSTRAND AVENUE,ARLINGTON PLACE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,FULTON STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",08/23/2022 03:46:15 PM,03 BROOKLYN,3018600047.0,BROOKLYN,998103.0,187172.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68040982684851,-73.95005449394539,"(40.68040982684851, -73.95005449394539)",17618.0,69.0,2.0,49.0,51.0,529.7930555555556,22 days 1 hours 47 minutes 35 seconds,0.0
54981542,2022-08-01 13:55:03,2022-08-02 06:50:16,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10025.0,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   96 STREET,RIVERSIDE DRIVE,WEST 96 STREET,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:50:16 AM,07 MANHATTAN,,MANHATTAN,991168.0,229289.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79601867019603,-73.97501457897238,"(40.79601867019603, -73.97501457897238)",12421.0,20.0,4.0,19.0,15.0,16.92027777777778,0 days 16 hours 55 minutes 13 seconds,0.0
54981544,2022-08-01 13:51:10,2022-08-01 17:57:26,DHS,Department of Homeless Services,Encampment,,Park/Playground,10016.0,606 1 AVENUE,606 1 AVENUE,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 05:57:28 PM,06 MANHATTAN,1009660001.0,MANHATTAN,991654.0,210366.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.744079572782105,-73.97328016213467,"(40.744079572782105, -73.97328016213467)",12078.0,71.0,4.0,51.0,9.0,4.104444444444445,0 days 4 hours 6 minutes 16 seconds,1.0
54983941,2022-08-01 13:47:43,2022-08-02 06:50:28,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11217.0,FORT GREENE PLACE,FORT GREENE PLACE,FORT GREENE PLACE,HANSON PLACE,FORT GREENE PLACE,HANSON PLACE,INTERSECTION,BROOKLYN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/02/2022 06:50:28 AM,02 BROOKLYN,,BROOKLYN,990851.0,188948.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68529292083356,-73.9761990605263,"(40.68529292083356, -73.9761990605263)",17619.0,68.0,2.0,48.0,50.0,17.045833333333334,0 days 17 hours 2 minutes 45 seconds,0.0
54981530,2022-08-01 13:40:50,2022-08-01 18:15:01,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11216.0,41 MACON STREET,41 MACON STREET,NOSTRAND AVENUE,VERONA PLACE,NOSTRAND AVENUE,VERONA PLACE,ADDRESS,BROOKLYN,MACON STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 06:15:05 PM,03 BROOKLYN,3018440001.0,BROOKLYN,998328.0,187436.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68113409180136,-73.94924272922815,"(40.681134091801354, -73.94924272922815)",17618.0,69.0,2.0,49.0,51.0,4.569722222222223,0 days 4 hours 34 minutes 11 seconds,1.0
54982752,2022-08-01 13:38:06,2022-08-01 16:33:19,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11201.0,150 COURT STREET,150 COURT STREET,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,BROOKLYN,COURT STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/01/2022 04:33:19 PM,06 BROOKLYN,3002920026.0,BROOKLYN,986245.0,190227.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68880571930941,-73.99280633612756,"(40.688805719309414, -73.99280633612756)",16865.0,14.0,2.0,27.0,48.0,2.9202777777777778,0 days 2 hours 55 minutes 13 seconds,1.0
54985118,2022-08-01 13:37:28,2022-08-02 06:50:49,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10009.0,1 AVENUE,1 AVENUE,1 AVENUE,EAST    7 STREET,1 AVENUE,EAST 7 STREET,INTERSECTION,MANHATTAN,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/02/2022 06:50:49 AM,03 MANHATTAN,,MANHATTAN,988203.0,204133.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72697374174582,-73.98573792469358,"(40.72697374174582, -73.98573792469358)",11724.0,70.0,4.0,50.0,5.0,17.222500000000004,0 days 17 hours 13 minutes 21 seconds,1.0
54980331,2022-08-01 13:30:04,2022-08-01 18:13:53,DHS,Department of Homeless Services,Encampment,,Store/Commercial,10016.0,253 EAST   35 STREET,253 EAST   35 STREET,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,ADDRESS,NEW YORK,EAST   35 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 06:13:58 PM,06 MANHATTAN,,MANHATTAN,990852.0,210986.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74578195260605,-73.97617384161445,"(40.74578195260605, -73.97617384161445)",12078.0,71.0,4.0,51.0,9.0,4.730277777777777,0 days 4 hours 43 minutes 49 seconds,1.0
54982724,2022-08-01 13:29:44,2022-08-01 17:59:03,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10022.0,1 AVENUE,1 AVENUE,1 AVENUE,EAST   59 STREET,1 AVENUE,EAST   59 STREET,INTERSECTION,,,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 05:59:07 PM,06 MANHATTAN,,MANHATTAN,994787.0,216029.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.759619895228845,-73.96196479954183,"(40.759619895228845, -73.96196479954183)",12419.0,23.0,4.0,1.0,11.0,4.488611111111112,0 days 4 hours 29 minutes 19 seconds,1.0
54981551,2022-08-01 13:27:39,2022-08-02 06:51:02,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023.0,1 WEST   66 STREET,1 WEST   66 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   66 STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/02/2022 06:51:02 AM,07 MANHATTAN,1011190029.0,MANHATTAN,990026.0,220758.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77260416828913,-73.97914642238176,"(40.77260416828913, -73.97914642238176)",12420.0,20.0,4.0,19.0,12.0,17.389722222222225,0 days 17 hours 23 minutes 23 seconds,1.0
54986386,2022-08-01 13:27:04,2022-08-01 13:32:02,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10009.0,432 EAST   13 STREET,432 EAST   13 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/01/2022 01:32:02 PM,03 MANHATTAN,1004400024.0,MANHATTAN,989173.0,205343.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73029440965772,-73.98223736510921,"(40.730294409657716, -73.98223736510921)",11729.0,70.0,4.0,50.0,5.0,0.0827777777777777,0 days 0 hours 4 minutes 58 seconds,
54981554,2022-08-01 13:19:04,2022-08-02 06:52:06,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023.0,1972 BROADWAY,1972 BROADWAY,WEST 66 STREET,WEST 67 STREET,WEST   66 STREET,WEST   67 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/02/2022 06:52:06 AM,07 MANHATTAN,1011387501.0,MANHATTAN,989180.0,221402.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77437229196154,-73.98220033464563,"(40.77437229196154, -73.98220033464563)",12420.0,20.0,4.0,19.0,12.0,17.550555555555558,0 days 17 hours 33 minutes 2 seconds,1.0
54985125,2022-08-01 13:16:26,2022-08-02 08:26:00,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10009.0,505 EAST   13 STREET,505 EAST   13 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/02/2022 08:26:04 AM,03 MANHATTAN,1004077502.0,MANHATTAN,989691.0,205064.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72952831944242,-73.98036859932775,"(40.72952831944242, -73.98036859932775)",11729.0,70.0,4.0,50.0,5.0,19.159444444444443,0 days 19 hours 9 minutes 34 seconds,1.0
54987673,2022-08-01 13:15:49,2022-08-04 08:17:27,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10128.0,EAST   94 STREET,EAST   94 STREET,SECOND AVENUE,EAST   94 STREET,SECOND AVENUE,EAST   94 STREET,INTERSECTION,,,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/04/2022 08:17:38 AM,08 MANHATTAN,,MANHATTAN,998640.0,224528.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78294199717857,-73.94803850631448,"(40.78294199717857, -73.94803850631448)",10099.0,23.0,4.0,1.0,11.0,67.02722222222224,2 days 19 hours 1 minutes 38 seconds,1.0
54983967,2022-08-01 13:10:39,2022-08-01 16:39:05,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11201.0,190A AMITY STREET,190A AMITY STREET,CLINTON STREET,COURT STREET,CLINTON STREET,COURT STREET,ADDRESS,BROOKLYN,AMITY STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/01/2022 04:39:05 PM,06 BROOKLYN,,BROOKLYN,986035.0,190119.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688509328965154,-73.99356359251507,"(40.688509328965154, -73.99356359251507)",16865.0,14.0,2.0,27.0,48.0,3.473888888888889,0 days 3 hours 28 minutes 26 seconds,0.0
54983990,2022-08-01 13:02:01,2022-08-01 13:06:58,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10003.0,71 UNIVERSITY PLACE,71 UNIVERSITY PLACE,EAST 10 STREET,EAST 11 STREET,EAST   10 STREET,EAST   11 STREET,ADDRESS,NEW YORK,UNIVERSITY PLACE,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,08/01/2022 01:06:58 PM,02 MANHATTAN,1005620001.0,MANHATTAN,986047.0,206351.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73306230990314,-73.9935159901281,"(40.73306230990314, -73.9935159901281)",11724.0,57.0,4.0,50.0,3.0,0.0825,0 days 0 hours 4 minutes 57 seconds,
54985121,2022-08-01 13:01:02,2022-08-01 16:56:07,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10009.0,505 EAST   13 STREET,505 EAST   13 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/01/2022 04:56:07 PM,03 MANHATTAN,1004077502.0,MANHATTAN,989794.0,205007.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72937180441975,-73.97999701714133,"(40.72937180441975, -73.97999701714133)",11729.0,70.0,4.0,50.0,5.0,3.918055555555556,0 days 3 hours 55 minutes 5 seconds,1.0
54985160,2022-08-01 12:52:31,2022-08-02 06:52:30,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023.0,2008 BROADWAY,2008 BROADWAY,WEST 68 STREET,WEST 69 STREET,WEST   68 STREET,WEST   69 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/02/2022 06:52:30 AM,07 MANHATTAN,1011407502.0,MANHATTAN,989196.0,221944.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77585993073126,-73.98214216803522,"(40.77585993073126, -73.98214216803522)",12420.0,20.0,4.0,19.0,12.0,17.999722222222225,0 days 17 hours 59 minutes 59 seconds,1.0
54986414,2022-08-01 12:50:44,2022-08-01 18:13:13,DHS,Department of Homeless Services,Encampment,,Park/Playground,11224.0,135 SEA BREEZE AVENUE,135 SEA BREEZE AVENUE,WEST    1 STREET,WEST    2 STREET,WEST    1 STREET,WEST    2 STREET,ADDRESS,BROOKLYN,SEA BREEZE AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/01/2022 06:13:18 PM,13 BROOKLYN,3072817501.0,BROOKLYN,992552.0,148998.0,MOBILE,,BROOKLYN,,,,,,,,40.57563719932901,-73.97011498230687,"(40.57563719932901, -73.97011498230687)",18184.0,21.0,2.0,15.0,35.0,5.374722222222222,0 days 5 hours 22 minutes 29 seconds,1.0
